customer_id,signup_date,age,gender,city,region,segment
C06406,2025-04-20,47,F,Derby,Central,Home Office
C06407,03/12/2023,19,F,Exeter,West,Consumer
C06408,2022-06-25,31,M,sheffield,North,Small Business
C06409,2025-05-03,37,M,NOTTINGHAM,Central,Consumer
C06410,2024-09-04,42,M,Bath,West,Small Business
C06411,2025-09-18,,M,Bath,West,Consumer
C06412,2022-09-30,50,F,ipswich,East,Consumer
C06413,2023-08-02,27,M,york,North,Consumer
C06414,22/10/2023,84,M,Plymouth,West,Consumer
C06415,21/12/2024,,F,Colchester,East,Consumer
C06416,27/04/2025,19,M,Brighton,South,Corporate
C06417,2025-11-16,28,M,Leeds,North,Consumer
C06418,19/07/2023,28,M,NEWCASTLE,North,Small Business
C06419,2024-04-22,23,M,  Norwich ,East,Consumer
C06420,03/04/2022,48,M,Leeds,North,Home Office
C06421,2023-05-16,18,M,Bath,West,Consumer
C06422,10/11/2023,54,F,exeter,West,Consumer
C06423,2024-08-30,52,M,OXFORD,South,Consumer
C06424,22/03/2024,35,M,york,North,Small Business
C06425,2023-10-27,53,M,MANCHESTER,North,Consumer
C06426,2024-10-08,27,M,  Reading ,South,Consumer
C06427,2025-06-15,30,F,Exeter,West,Corporate
C06428,28/04/2023,48,F,Colchester,East,Home Office
C06429,2023-09-27,38,F,BATH,West,Consumer
C06430,2025-01-16,33,F,Birmingham,Central,Home Office
C06431,2025-04-15,40,M,Sheffield,North,Consumer
C06432,11/06/2025,58,F,Exeter,West,Consumer
C06433,08/03/2023,58,F,IPSWICH,East,Consumer
C06434,2024-06-21,47,M,NORWICH,East,Consumer
C06435,2025-09-07,36,M,Reading,South,Consumer
C06436,2023-12-05,48,F,Brighton,South,Consumer
C06437,27/01/2024,30,F,Cardiff,West,Small Business
C06438,2025-12-14,56,M,Norwich,East,Consumer
C06439,2022-09-25,53,F,Brighton,South,Home Office
C06440,2025-01-17,66,M,Manchester,North,Home Office
C06441,2025-07-10,31,M,Peterborough,East,Consumer
C06442,2022-12-01,29,M,BATH,West,Small Business
C06443,2025-01-28,48,F,Colchester,East,Consumer
C06444,21/03/2024,37,M,Newcastle,North,Small Business
C06445,14/07/2025,54,F,BRIGHTON,South,Home Office
C06446,2025-09-15,58,M,Cardiff,West,Corporate
C06447,2025-08-06,63,F,exeter,West,Consumer
C06448,2022-06-22,42,F,newcastle,North,Consumer
C06449,2025-03-21,52,M,CAMBRIDGE,East,Home Office
C06450,02/10/2025,34,F,Oxford,South,Home Office
C06451,2024-10-04,44,F,cardiff,West,Consumer
C06452,2024-09-08,40,F,,North,Small Business
C06453,2022-05-11,40,M,Ipswich,East,Consumer
C06454,2025-07-17,65,F,Nottingham,Central,Consumer
C06455,2022-05-14,24,F,Portsmouth,South,Consumer
C06456,2023-08-15,41,F,  Portsmouth ,South,Corporate
C06457,2025-10-07,42,M,Newcastle,North,Consumer
C06458,2025-11-03,49,M,york,North,Corporate
C06459,2025-12-22,27,F,leicester,Central,Consumer
C06460,30/03/2024,37,F,Birmingham,Central,Corporate
C06461,15/01/2023,33,M,NEWCASTLE,North,Home Office
C06462,2024-04-14,18,F,Leicester,Central,Home Office
C06463,2022-09-05,56,Other,York,North,Consumer
C06464,2025-08-06,22,F,ipswich,East,Small Business
C06465,2024-07-19,5,F,bristol,West,Consumer
C06466,2023-12-23,53,F,Oxford,South,Home Office
C06467,23/07/2022,37,M,ipswich,East,Consumer
C06468,24/12/2023,37,F,Peterborough,East,Home Office
C06469,2025-07-29,37,F,newcastle,North,Consumer
C06470,2025-01-15,55,F,Leicester,Central,Corporate
C06471,2022-07-28,34,F,Leeds,North,Consumer
C06472,2022-12-16,49,F,Leeds,North,Consumer
C06473,06/12/2023,26,F,  Derby ,Central,Small Business
C06474,03/09/2022,45,M,Portsmouth,South,Corporate
C06475,2025-10-16,53,F,Brighton,South,Small Business
C06476,2024-11-12,59,F,Brighton,South,Consumer
C06477,21/08/2022,21,Other,,North,Home Office
C06478,27/04/2025,37,M,READING,South,Home Office
C06479,2023-11-02,62,Other,brighton,South,Small Business
C06480,2023-05-03,53,F,Peterborough,East,Consumer
C06481,31/07/2024,38,F,CAMBRIDGE,East,Consumer
C06482,2022-02-20,41,F,birmingham,Central,Corporate
C06483,2024-03-15,45,M,Leicester,Central,Consumer
C06484,2025-07-03,36,M,brighton,South,Small Business
C06485,09/10/2025,48,M,Leicester,Central,Small Business
C06486,26/09/2023,47,F,PLYMOUTH,West,Consumer
C06487,2024-10-31,27,M,Derby,Central,Consumer
C06488,2023-04-05,35,M,exeter,West,Home Office
C06489,2024-07-18,35,M,newcastle,North,Consumer
C06490,2023-05-17,38,M,NEWCASTLE,North,Consumer
C06491,01/08/2024,45,M,Nottingham,Central,Corporate
C06492,2023-01-05,43,F,Cambridge,East,Consumer
C06493,25/10/2025,32,M,Nottingham,Central,Consumer
C06494,2025-08-23,58,F,Bristol,West,Small Business
C06495,18/09/2023,41,M,leeds,North,Consumer
C06496,2025-04-14,60,F,Brighton,South,Consumer
C06497,2022-08-23,60,M,nottingham,Central,Corporate
C06498,2025-03-01,27,F,York,North,Home Office
C06499,2023-06-30,35,F,PLYMOUTH,West,Consumer
C06500,2022-11-04,36,,leicester,Central,Corporate
C06501,2024-12-14,45,M,manchester,North,Consumer
C06502,2024-03-21,50,M,Reading,South,Consumer
C06503,2024-06-09,43,M,IPSWICH,East,Consumer
C06504,2024-05-27,34,F,exeter,West,Consumer
C06505,12/06/2022,62,F,COLCHESTER,East,Consumer
C06506,25/05/2022,35,F,MANCHESTER,North,Home Office
C06507,2024-09-09,51,F,York,North,Home Office
C06508,2024-10-07,41,F,Oxford,South,Home Office
C06509,16/05/2022,40,F,Southampton,South,Small Business
C06510,16/11/2023,50,Other,NEWCASTLE,North,Consumer
C06511,2024-09-24,61,F,  Cardiff ,West,Consumer
C06512,2024-11-18,45,M,york,North,Consumer
C06513,2025-06-14,35,M,Bristol,West,Small Business
C06514,2024-01-14,60,M,birmingham,Central,Home Office
C06515,2024-07-03,47,M,peterborough,East,Small Business
C06516,2024-08-11,43,M,Colchester,East,Consumer
C06517,2023-08-13,,M,manchester,North,Home Office
C06518,2022-05-30,45,F,Norwich,East,Consumer
C06519,2022-01-22,73,F,Brighton,South,Small Business
C06520,2025-06-24,41,M,MANCHESTER,North,Corporate
C06521,2023-02-21,56,F,peterborough,East,Consumer
C06522,2024-10-16,47,M,Leeds,North,Consumer
C06523,2024-08-09,47,F,Southampton,South,Consumer
C06524,16/12/2023,36,M,Plymouth,West,Small Business
C06525,2025-06-21,36,F,Peterborough,East,Home Office
C06526,2025-01-08,,M,Newcastle,North,Home Office
C06527,2022-03-18,30,M,Newcastle,North,Small Business
C06528,2025-04-14,34,M,  Reading ,South,Home Office
C06529,2024-05-10,41,F,NORWICH,East,Consumer
C06530,2023-10-02,57,M,cambridge,East,Consumer
C06531,2025-02-12,42,F,York,North,Consumer
C06532,2024-12-24,42,F,  Colchester ,East,Consumer
C06533,2023-08-10,27,M,leicester,Central,Home Office
C06534,12/12/2025,63,F,Cambridge,East,Consumer
C06535,2024-11-08,55,,Ipswich,East,Home Office
C06536,2024-09-15,57,M,peterborough,East,Small Business
C06537,2022-07-03,22,F,Nottingham,Central,Consumer
C06538,25/06/2023,46,F,coventry,Central,Small Business
C06539,19/02/2024,29,M,Leeds,North,Consumer
C06540,2024-10-16,51,Other,manchester,North,Consumer
C06541,2024-05-17,45,F,Leeds,North,Small Business
C06542,2025-03-28,48,F,PLYMOUTH,West,Consumer
C06543,2023-05-30,32,Other,York,North,Consumer
C06544,13/01/2025,27,M,BIRMINGHAM,Central,Corporate
C06545,2025-06-01,33,M,SHEFFIELD,North,Consumer
C06546,31/03/2025,45,F,Peterborough,East,Home Office
C06547,07/04/2025,38,M,southampton,South,Consumer
C06548,2025-08-24,44,M,Cambridge,East,Home Office
C06549,2022-08-01,28,F,  Brighton ,South,Consumer
C06550,2025-01-07,41,M,EXETER,West,Consumer
C06551,2025-11-25,59,F,Colchester,East,Corporate
C06552,2024-08-04,45,F,  Reading ,South,Small Business
C06553,21/03/2023,46,M,Bath,West,Small Business
C06554,30/12/2025,46,F,Birmingham,Central,Consumer
C06555,2023-01-10,34,M,EXETER,West,Home Office
C06556,16/09/2023,62,M,Cardiff,West,Home Office
C06557,2023-01-06,46,M,Colchester,East,Consumer
C06558,14/03/2024,43,F,Nottingham,Central,Corporate
C06559,2024-01-12,50,M,cambridge,East,Consumer
C06560,19/04/2024,53,M,birmingham,Central,Home Office
C06561,09/10/2025,25,F,BATH,West,Consumer
C06562,2024-04-01,42,M,Manchester,North,Consumer
C06563,2024-05-20,70,F,Newcastle,North,Small Business
C06564,2025-08-22,63,M,Exeter,West,Corporate
C06565,2025-06-02,40,M,Bath,West,Consumer
C06566,2023-04-25,50,M,CAMBRIDGE,East,Consumer
C06567,19/02/2022,37,F,  Derby ,Central,Corporate
C06568,2024-10-15,46,M,Colchester,East,Consumer
C06569,04/07/2025,35,F,Brighton,South,Consumer
C06570,2024-07-09,35,M,ipswich,East,Consumer
C06571,2023-03-11,33,M,Manchester,North,Consumer
C06572,2025-03-02,63,M,colchester,East,Consumer
C06573,2024-12-04,35,M,leicester,Central,Consumer
C06574,24/07/2024,56,M,Manchester,North,Home Office
C06575,2025-07-26,35,M,Bath,West,Consumer
C06576,23/04/2025,34,M,Bristol,West,Small Business
C06577,02/12/2024,46,F,SHEFFIELD,North,Consumer
C06578,2024-11-28,24,M,bath,West,Consumer
C06579,2024-11-25,50,,Bristol,West,Home Office
C06580,2024-06-02,39,M,Norwich,East,Small Business
C06581,13/03/2024,34,M,Brighton,South,Consumer
C06582,22/01/2025,31,M,Portsmouth,South,Consumer
C06583,2024-09-21,67,,Norwich,East,Consumer
C06584,17/04/2024,41,M,portsmouth,South,Consumer
C06585,2022-10-19,40,F,Oxford,South,Small Business
C06586,13/01/2025,52,M,leicester,Central,Consumer
C06587,04/11/2024,30,F,plymouth,West,Consumer
C06588,2023-09-26,56,M,  Cardiff ,West,Small Business
C06589,16/10/2023,41,F,Birmingham,Central,Consumer
C06590,06/05/2023,23,M,Sheffield,North,Small Business
C06591,2025-11-17,34,M,SOUTHAMPTON,South,Corporate
C06592,2025-07-22,27,M,Plymouth,West,Home Office
C06593,2024-07-19,42,F,reading,South,Consumer
C06594,2023-12-19,31,M,Manchester,North,Consumer
C06595,2025-02-25,29,M,Bath,West,Consumer
C06596,2024-06-06,45,F,York,North,Consumer
C06597,03/12/2025,42,F,Cambridge,East,Consumer
C06598,02/06/2022,57,M,Ipswich,East,Home Office
C06599,2022-04-16,56,M,Colchester,East,Corporate
C06600,29/07/2024,42,M,  Southampton ,South,Corporate
C06601,2023-02-26,47,,York,North,Consumer
C06602,13/09/2024,23,F,Birmingham,Central,Home Office
C06603,2025-04-19,50,F,Leicester,Central,Consumer
C06604,2022-11-09,46,M,Ipswich,East,Small Business
C06605,2024-02-10,53,F,manchester,North,Corporate
C06606,2024-12-27,37,M,Ipswich,East,Home Office
C06607,2025-06-21,37,M,PORTSMOUTH,South,Consumer
C06608,2024-04-25,37,F,manchester,North,Consumer
C06609,2023-03-03,60,F,sheffield,North,Small Business
C06610,2024-08-20,45,F,NEWCASTLE,North,Small Business
C06611,29/02/2024,22,F,Portsmouth,South,Consumer
C06612,2025-04-08,49,,Southampton,South,Consumer
C06613,2024-07-12,35,F,Bath,West,Corporate
C06614,2023-06-25,55,F,  Ipswich ,East,Consumer
C06615,18/03/2025,48,F,portsmouth,South,Consumer
C06616,2024-05-24,57,M,Manchester,North,Consumer
C06617,15/01/2023,55,M,Leicester,Central,Home Office
C06618,2024-07-22,53,F,NEWCASTLE,North,Consumer
C06619,2025-11-02,56,M,York,North,Consumer
C06620,2025-01-17,52,M,peterborough,East,Consumer
C06621,2023-07-24,32,M,Plymouth,West,Home Office
C06622,24/01/2025,26,Other,Bristol,West,Corporate
C06623,2023-06-30,30,M,Southampton,South,Consumer
C06624,25/06/2024,50,M,BRIGHTON,South,Consumer
C06625,2024-06-04,18,M,Brighton,South,Corporate
C06626,2023-05-07,41,M,Peterborough,East,Consumer
C06627,2023-10-04,38,F,Southampton,South,Consumer
C06628,2025-10-26,57,M,  Portsmouth ,South,Consumer
C06629,2023-05-12,39,F,Leeds,North,Small Business
C06630,13/05/2025,36,M,Derby,Central,Corporate
C06631,2024-12-01,58,M,manchester,North,Consumer
C06632,2024-06-12,40,M,PORTSMOUTH,South,Consumer
C06633,08/11/2022,38,F,Coventry,Central,Consumer
C06634,28/02/2023,35,M,  Plymouth ,West,Home Office
C06635,2023-01-18,45,M,norwich,East,Consumer
C06636,2024-08-21,37,F,plymouth,West,Consumer
C06637,01/12/2025,37,M,Newcastle,North,Home Office
C06638,2025-08-11,60,F,Bristol,West,Consumer
C06639,2022-03-25,42,M,oxford,South,Corporate
C06640,2023-06-16,35,F,Derby,Central,Consumer
C06641,12/12/2022,28,M,LEEDS,North,Consumer
C06642,2025-12-03,44,M,Cambridge,East,Consumer
C06643,2023-04-19,34,M,Cambridge,East,Consumer
C06644,23/02/2023,36,F,Sheffield,North,Consumer
C06645,2024-10-04,30,M,southampton,South,Consumer
C06646,13/07/2024,44,F,Exeter,West,Home Office
C06647,03/04/2023,24,M,  Leeds ,North,Corporate
C06648,2024-12-05,46,F,coventry,Central,Consumer
C06649,2022-08-26,34,M,Reading,South,Small Business
C06650,2022-03-09,50,M,IPSWICH,East,Consumer
C06651,28/07/2022,47,M,COLCHESTER,East,Consumer
C06652,28/10/2023,42,F,Colchester,East,Small Business
C06653,2025-12-02,52,F,BRISTOL,West,Corporate
C06654,2024-07-01,61,F,Cardiff,West,Consumer
C06655,2025-03-18,57,M,colchester,East,Consumer
C06656,2023-08-26,24,M,Colchester,East,Consumer
C06657,2025-02-03,33,M,Norwich,East,Home Office
C06658,22/11/2025,35,M,Southampton,South,Small Business
C06659,2023-10-18,49,F,york,North,Consumer
C06660,30/12/2025,34,M,Newcastle,North,Home Office
C06661,2024-10-26,34,F,Norwich,East,Consumer
C06662,2025-03-11,31,F,Nottingham,Central,Consumer
C06663,2023-05-15,45,F,newcastle,North,Home Office
C06664,2024-11-01,49,M,Norwich,East,Corporate
C06665,2024-05-15,25,M,Portsmouth,South,Home Office
C06666,2025-11-11,34,F,colchester,East,Consumer
C06667,2025-09-12,,F,bath,West,Consumer
C06668,2023-12-12,18,M,Exeter,West,Consumer
C06669,31/10/2025,47,M,Bristol,West,Corporate
C06670,2025-08-20,45,F,BRISTOL,West,Consumer
C06671,26/08/2024,43,F,LEEDS,North,Home Office
C06672,2022-07-28,62,M,Ipswich,East,Corporate
C06673,2022-12-18,19,M,Oxford,South,Small Business
C06674,2022-07-17,18,M,Nottingham,Central,Consumer
C06675,2022-09-15,26,M,exeter,West,Small Business
C06676,2025-12-05,18,M,Newcastle,North,Consumer
C06677,2023-03-13,33,F,Reading,South,Corporate
C06678,30/12/2024,49,M,Peterborough,East,Consumer
C06679,2024-10-23,45,M,Derby,Central,Corporate
C06680,2024-10-17,54,M,manchester,North,Home Office
C06681,2023-03-04,46,F,Cambridge,East,Consumer
C06682,2024-08-12,36,Other,Reading,South,Home Office
C06683,2024-10-10,34,F,cardiff,West,Small Business
C06684,2024-07-31,47,M,  Bath ,West,Consumer
C06685,2023-01-29,21,M,Southampton,South,Home Office
C06686,2025-02-08,18,M,Exeter,West,Small Business
C06687,10/07/2022,46,F,LEEDS,North,Home Office
C06688,27/08/2024,44,F,bath,West,Home Office
C06689,04/02/2024,61,F,Newcastle,North,Consumer
C06690,2023-05-12,50,F,COLCHESTER,East,Small Business
C06691,2025-05-21,45,F,Portsmouth,South,Home Office
C06692,12/01/2023,37,F,  Norwich ,East,Small Business
C06693,15/10/2025,30,M,Southampton,South,Consumer
C06694,2025-08-20,37,M,peterborough,East,Corporate
C06695,2023-10-22,53,,Newcastle,North,Consumer
C06696,2023-08-02,47,M,OXFORD,South,Consumer
C06697,08/11/2022,53,F,Bristol,West,Consumer
C06698,2025-09-26,42,M,cambridge,East,Home Office
C06699,12/10/2024,29,M,  Peterborough ,East,Small Business
C06700,2022-04-10,56,M,  Peterborough ,East,Home Office
C06701,2024-05-15,55,F,Reading,South,Consumer
C06702,2022-08-04,43,F,Bath,West,Consumer
C06703,05/08/2024,48,F,Brighton,South,Consumer
C06704,12/05/2024,48,Other,Derby,Central,Corporate
C06705,29/07/2022,35,F,nottingham,Central,Small Business
C06706,2025-05-31,38,M,southampton,South,Consumer
C06707,30/05/2023,29,F,SOUTHAMPTON,South,Corporate
C06708,24/06/2024,38,F,Bath,West,Consumer
C06709,2024-10-27,,F,Cardiff,West,Consumer
C06710,2025-11-18,52,F,leeds,North,Small Business
C06711,22/04/2024,48,F,Reading,South,Small Business
C06712,27/09/2025,53,F,SHEFFIELD,North,Consumer
C06713,14/10/2023,36,F,  Bristol ,West,Consumer
C06714,19/07/2025,26,F,Exeter,West,Consumer
C06715,19/04/2023,39,M,Sheffield,North,Consumer
C06716,2025-01-20,40,F,Colchester,East,Home Office
C06717,2022-08-09,50,F,Bristol,West,Small Business
C06718,15/12/2025,48,F,Derby,Central,Small Business
C06719,08/11/2025,54,M,Leeds,North,Consumer
C06720,13/02/2024,18,F,PORTSMOUTH,South,Corporate
C06721,01/06/2024,31,M,portsmouth,South,Corporate
C06722,2024-09-04,40,F,Norwich,East,Home Office
C06723,2023-06-18,47,F,  Leeds ,North,Small Business
C06724,2024-12-10,68,F,Sheffield,North,Corporate
C06725,09/01/2025,28,F,cardiff,West,Small Business
C06726,02/06/2024,32,F,Peterborough,East,Consumer
C06727,26/11/2022,35,F,  Newcastle ,North,Consumer
C06728,2025-09-29,31,Other,  Brighton ,South,Corporate
C06729,2022-09-28,29,M,York,North,Consumer
C06730,14/10/2024,42,M,Reading,South,Consumer
C06731,06/09/2022,54,M,  Oxford ,South,Corporate
C06732,2022-11-23,43,F,York,North,Consumer
C06733,2022-03-12,30,M,  Sheffield ,North,Home Office
C06734,26/10/2023,38,F,Coventry,Central,Consumer
C06735,2024-10-27,27,M,Birmingham,Central,Corporate
C06736,2024-05-29,54,M,NEWCASTLE,North,Small Business
C06737,2024-12-10,60,M,plymouth,West,Small Business
C06738,2024-12-11,20,M,manchester,North,Consumer
C06739,2022-11-12,44,F,Bath,West,Home Office
C06740,2022-06-07,31,M,Birmingham,Central,Home Office
C06741,2024-10-09,42,F,Ipswich,East,Consumer
C06742,2024-11-13,40,F,peterborough,East,Consumer
C06743,14/07/2024,,F,Southampton,South,Small Business
C06744,2023-05-05,57,M,Southampton,South,Consumer
C06745,25/05/2025,39,F,Ipswich,East,Consumer
C06746,15/07/2022,35,M,york,North,Consumer
C06747,2024-10-18,43,M,plymouth,West,Consumer
C06748,2022-10-08,30,M,Peterborough,East,Home Office
C06749,15/11/2024,39,F,leeds,North,Consumer
C06750,2024-01-10,18,F,Ipswich,East,Consumer
C06751,02/02/2025,18,M,cardiff,West,Small Business
C06752,27/05/2022,28,F,Ipswich,East,Corporate
C06753,2024-07-11,34,F,Ipswich,East,Consumer
C06754,2022-11-21,18,M,Plymouth,West,Small Business
C06755,2024-12-20,35,,  Manchester ,North,Consumer
C06756,2022-10-07,34,M,Cambridge,East,Consumer
C06757,2022-07-11,40,M,,South,Consumer
C06758,2025-01-27,49,F,manchester,North,Small Business
C06759,2022-06-20,63,M,Nottingham,Central,Consumer
C06760,2023-04-01,47,M,Southampton,South,Consumer
C06761,2025-06-10,28,F,Reading,South,Corporate
C06762,2025-05-23,50,F,Leeds,North,Home Office
C06763,15/07/2025,59,,Leicester,Central,Small Business
C06764,2023-09-02,26,M,Bath,West,Small Business
C06765,2024-06-06,27,F,LEEDS,North,Consumer
C06766,2025-04-10,23,F,Colchester,East,Consumer
C06767,07/11/2022,34,F,Manchester,North,Small Business
C06768,2025-02-09,46,M,bath,West,Consumer
C06769,2022-08-27,60,F,Ipswich,East,Home Office
C06770,2025-09-22,53,M,MANCHESTER,North,Consumer
C06771,2024-10-24,46,M,cambridge,East,Home Office
C06772,21/04/2024,42,M,COVENTRY,Central,Consumer
C06773,2024-04-10,46,F,  Southampton ,South,Corporate
C06774,2023-01-21,47,F,Sheffield,North,Small Business
C06775,2023-10-01,58,F,Birmingham,Central,Home Office
C06776,2025-02-13,41,F,Newcastle,North,Small Business
C06777,23/06/2024,44,F,Cambridge,East,Consumer
C06778,2024-06-08,36,F,Cambridge,East,Consumer
C06779,13/02/2023,42,F,sheffield,North,Consumer
C06780,2024-12-30,38,M,Newcastle,North,Home Office
C06781,2023-12-05,26,F,leeds,North,Corporate
C06782,2023-01-24,52,M,  Manchester ,North,Small Business
C06783,28/10/2025,60,F,COLCHESTER,East,Consumer
C06784,09/05/2024,41,F,CARDIFF,West,Home Office
C06785,06/06/2024,45,M,  Leeds ,North,Consumer
C06786,10/12/2025,52,M,plymouth,West,Small Business
C06787,2023-10-30,39,F,portsmouth,South,Consumer
C06788,2025-10-27,43,M,Manchester,North,Home Office
C06789,2025-01-04,38,M,Ipswich,East,Consumer
C06790,2024-10-19,34,F,  Reading ,South,Small Business
C06791,2023-04-17,48,M,Cambridge,East,Consumer
C06792,26/05/2022,48,F,  Oxford ,South,Home Office
C06793,2024-02-07,53,F,plymouth,West,Consumer
C06794,2022-02-11,41,F,Birmingham,Central,Consumer
C06795,2022-07-06,25,F,Portsmouth,South,Consumer
C06796,2024-09-01,0,M,Birmingham,Central,Small Business
C06797,09/02/2025,31,F,York,North,Consumer
C06798,2022-12-30,31,F,york,North,Consumer
C06799,2025-02-19,34,F,Newcastle,North,Small Business
C06800,2025-11-03,18,M,exeter,West,Small Business
C06801,2025-03-04,38,M,Plymouth,West,Consumer
C06802,2025-04-23,49,M,leicester,Central,Corporate
C06803,11/01/2025,35,Other,  Exeter ,West,Consumer
C06804,02/04/2023,58,Other,SOUTHAMPTON,South,Consumer
C06805,2023-10-22,58,F,Leicester,Central,Small Business
C06806,2025-11-03,53,F,Derby,Central,Small Business
C06807,23/11/2024,18,M,exeter,West,Corporate
C06808,2025-04-29,60,F,  Norwich ,East,Consumer
C06809,2025-11-25,38,F,  Cardiff ,West,Consumer
C06810,2023-04-12,63,M,Manchester,North,Consumer
C06811,27/08/2023,33,F,derby,Central,Consumer
C06812,2024-11-03,39,F,  Derby ,Central,Small Business
C06813,2022-03-23,42,M,Plymouth,West,Small Business
C06814,01/08/2024,29,M,newcastle,North,Home Office
C06815,2025-05-22,20,M,Leeds,North,Consumer
C06816,2024-09-20,18,M,Derby,Central,Consumer
C06817,19/07/2023,79,F,,Central,Corporate
C06818,2025-02-09,19,,bristol,West,Consumer
C06819,2022-11-23,19,F,leicester,Central,Consumer
C06820,2025-09-01,48,M,Cambridge,East,Home Office
C06821,02/09/2022,22,F,Nottingham,Central,Consumer
C06822,26/07/2025,20,F,York,North,Consumer
C06823,2024-04-27,18,M,newcastle,North,Corporate
C06824,25/01/2024,45,M,Colchester,East,Consumer
C06825,2024-05-01,27,,Brighton,South,Corporate
C06826,2023-02-21,49,F,Reading,South,Small Business
C06827,05/03/2024,40,F,  Exeter ,West,Consumer
C06828,2025-07-10,42,M,Leeds,North,Home Office
C06829,2025-05-13,35,M,Exeter,West,Consumer
C06830,2022-12-22,37,F,  Sheffield ,North,Consumer
C06831,09/12/2024,29,M,Bristol,West,Small Business
C06832,18/07/2025,31,F,Leeds,North,Home Office
C06833,04/06/2025,27,M,plymouth,West,Home Office
C06834,2024-01-21,61,M,COLCHESTER,East,Consumer
C06835,2022-05-18,36,M,Southampton,South,Corporate
C06836,2025-10-13,,F,Reading,South,Corporate
C06837,11/12/2023,44,M,Newcastle,North,Consumer
C06838,22/10/2023,31,M,BRIGHTON,South,Consumer
C06839,2025-03-24,40,M,  York ,North,Consumer
C06840,02/06/2023,37,Other,newcastle,North,Consumer
C06841,22/06/2025,60,M,Bath,West,Corporate
C06842,2022-07-16,36,Other,manchester,North,Consumer
C06843,2025-03-01,52,M,manchester,North,Consumer
C06844,22/11/2025,50,M,  Oxford ,South,Home Office
C06845,2025-12-26,23,,NORWICH,East,Consumer
C06846,2025-10-04,43,F,colchester,East,Home Office
C06847,2025-08-04,31,M,plymouth,West,Consumer
C06848,24/06/2023,25,M,  Peterborough ,East,Small Business
C06849,2025-11-23,25,F,Ipswich,East,Consumer
C06850,2025-10-09,52,F,Oxford,South,Consumer
C06851,2024-06-15,75,F,Brighton,South,Consumer
C06852,2023-12-19,31,M,exeter,West,Home Office
C06853,2022-09-18,44,M,oxford,South,Small Business
C06854,2024-08-26,45,F,EXETER,West,Small Business
C06855,2025-01-11,34,F,Ipswich,East,Consumer
C06856,22/12/2023,59,Other,Colchester,East,Consumer
C06857,25/12/2023,70,F,Peterborough,East,Home Office
C06858,2024-08-04,33,M,Birmingham,Central,Small Business
C06859,31/03/2022,64,M,  Reading ,South,Consumer
C06860,2025-11-13,34,M,OXFORD,South,Small Business
C06861,2023-07-11,28,F,Coventry,Central,Consumer
C06862,2022-11-14,39,M,Norwich,East,Corporate
C06863,2022-01-26,52,Other,oxford,South,Consumer
C06864,2025-07-18,40,F,  Reading ,South,Consumer
C06865,2025-07-26,51,M,Reading,South,Home Office
C06866,2022-08-22,44,M,Plymouth,West,Consumer
C06867,03/12/2022,59,F,,South,Consumer
C06868,2024-02-20,48,F,Manchester,North,Consumer
C06869,29/01/2023,61,F,Manchester,North,Consumer
C06870,2025-02-23,30,F,Birmingham,Central,Consumer
C06871,2022-06-09,38,F,NORWICH,East,Corporate
C06872,2024-07-04,41,F,Ipswich,East,Consumer
C06873,22/11/2023,30,M,LEICESTER,Central,Consumer
C06874,2024-03-14,28,M,Portsmouth,South,Corporate
C06875,2024-01-20,46,M,bath,West,Consumer
C06876,05/12/2022,50,M,Bath,West,Consumer
C06877,2023-03-26,42,M,Cambridge,East,Consumer
C06878,2022-06-23,55,F,cardiff,West,Consumer
C06879,2022-09-29,27,F,Birmingham,Central,Home Office
C06880,2025-12-06,36,M,Newcastle,North,Home Office
C06881,26/06/2023,26,M,York,North,Consumer
C06882,05/08/2023,43,F,Cardiff,West,Consumer
C06883,2022-10-20,47,M,Reading,South,Consumer
C06884,19/03/2025,58,Other,Cambridge,East,Consumer
C06885,2025-10-05,26,M,manchester,North,Corporate
C06886,29/04/2025,46,M,  Exeter ,West,Consumer
C06887,23/09/2024,60,M,exeter,West,Home Office
C06888,2025-05-28,28,M,leicester,Central,Consumer
C06889,2023-12-22,25,F,cambridge,East,Consumer
C06890,2025-07-21,22,Other,  Derby ,Central,Home Office
C06891,10/05/2025,49,M,Peterborough,East,Consumer
C06892,11/01/2022,32,F,Colchester,East,Consumer
C06893,2024-04-14,47,Other,Cardiff,West,Home Office
C06894,2023-06-03,38,F,Colchester,East,Consumer
C06895,2022-08-05,64,M,Ipswich,East,Home Office
C06896,2025-07-06,51,M,manchester,North,Corporate
C06897,2022-02-04,31,F,brighton,South,Home Office
C06898,2025-02-16,37,M,Cardiff,West,Consumer
C06899,2025-12-18,51,F,Manchester,North,Corporate
C06900,06/04/2024,27,M,  Cardiff ,West,Consumer
C06901,2023-11-06,56,M,portsmouth,South,Small Business
C06902,15/09/2024,38,M,southampton,South,Small Business
C06903,2025-05-17,52,Other,EXETER,West,Consumer
C06904,26/04/2023,38,F,Newcastle,North,Consumer
C06905,2023-05-12,34,M,Birmingham,Central,Small Business
C06906,2024-09-16,32,M,coventry,Central,Consumer
C06907,23/10/2025,64,F,Cambridge,East,Consumer
C06908,2023-07-24,37,F,Southampton,South,Consumer
C06909,2023-11-14,81,M,Leeds,North,Corporate
C06910,23/12/2025,43,F,Exeter,West,Consumer
C06911,2023-01-13,30,F,newcastle,North,Consumer
C06912,18/07/2022,20,M,Derby,Central,Consumer
