customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,num_support_tickets,avg_monthly_usage_gb,has_streaming,is_senior,num_dependents,region,last_login_days,churn_risk_score_v0,account_flagged_for_review,churn
CUST-013178,5,70.84,386.83,Month-to-month,Credit card (automatic),Fiber optic,0,132.1,0,0,1.0,North,8.0,35.5,0,1
CUST-013179,34,44.23,1501.87,Month-to-month,Bank transfer (automatic),DSL,0,124.9,0,0,0.0,North,11.0,30.09,1,0
CUST-013180,32,44.86,1547.28,One year,Bank transfer (automatic),DSL,2,117.6,0,0,0.0,South,14.0,81.97,0,1
CUST-013181,51,55.51,2853.5,Month-to-month,Electronic check,DSL,1,133.6,0,0,1.0,East,3.0,94.33,0,0
CUST-013182,57,69.34,,One year,Mailed check,Fiber optic,0,308.8,0,1,1.0,South,23.0,26.97,0,0
CUST-013183,59,61.33,3512.4,Two year,Credit card (automatic),DSL,0,144.2,0,0,5.0,North,7.0,66.5,0,0
CUST-013184,55,91.21,4727.43,Two year,Credit card (automatic),Fiber optic,2,245.7,1,0,0.0,East,15.0,12.78,0,0
CUST-013185,56,60.02,3304.3,One year,Credit card (automatic),DSL,0,286.1,0,0,1.0,South,18.0,65.42,0,0
CUST-013186,59,49.48,2710.6,Two year,Credit card (automatic),DSL,0,112.6,0,0,1.0,North,27.0,47.46,0,0
CUST-013187,13,27.03,378.22,One year,Credit card (automatic),No internet service,0,20.1,0,0,2.0,North,27.0,13.6,0,0
CUST-013188,2,66.69,126.07,Month-to-month,Electronic check,Fiber optic,4,912.8,1,0,0.0,North,15.0,92.74,0,1
CUST-013189,13,84.37,1188.28,One year,Electronic check,Fiber optic,2,403.1,1,0,2.0,South,1.0,37.13,0,0
CUST-013190,16,29.07,454.04,Month-to-month,Mailed check,No internet service,0,28.6,0,0,2.0,West,22.0,34.99,0,0
CUST-013191,5,52.89,319.02,Month-to-month,Bank transfer (automatic),DSL,1,343.7,1,1,0.0,North,0.0,75.61,0,0
CUST-013192,11,56.61,677.77,Two year,Mailed check,DSL,0,106.6,0,0,1.0,North,22.0,1.4,0,0
CUST-013193,67,62.15,4359.55,One year,Bank transfer (automatic),DSL,0,135.3,0,0,1.0,South,5.0,95.56,0,0
CUST-013194,38,32.86,1190.86,One year,Mailed check,No internet service,1,6.1,0,0,4.0,West,30.0,34.53,0,0
CUST-013195,21,18.31,324.07,Month-to-month,Electronic check,No internet service,1,10.2,0,0,1.0,South,24.0,24.44,0,0
CUST-013196,52,87.91,4357.69,Two year,Credit card (automatic),Fiber optic,1,365.9,1,0,1.0,West,22.0,5.73,0,0
CUST-013197,7,16.63,146.44,Month-to-month,Credit card (automatic),No internet service,1,,0,1,0.0,East,47.0,29.81,0,0
CUST-013198,17,48.29,807.95,Month-to-month,Electronic check,DSL,1,111.0,0,0,1.0,North,1.0,16.0,0,0
CUST-013199,14,75.49,971.79,Month-to-month,Bank transfer (automatic),Fiber optic,1,279.1,0,0,0.0,West,7.0,79.72,0,0
CUST-013200,2,86.85,160.95,One year,Electronic check,Fiber optic,1,254.4,1,0,1.0,South,1.0,67.28,0,0
CUST-013201,34,70.55,2463.52,Month-to-month,Credit card (automatic),Fiber optic,0,561.9,0,0,0.0,North,5.0,20.8,0,0
CUST-013202,67,53.93,3698.3,One year,Bank transfer (automatic),DSL,0,104.1,0,0,0.0,South,11.0,51.06,0,0
CUST-013203,24,33.24,817.2,One year,Bank transfer (automatic),No internet service,0,12.0,0,0,0.0,North,53.0,40.59,0,0
CUST-013204,63,80.58,5225.63,One year,Credit card (automatic),Fiber optic,2,470.0,1,1,1.0,South,11.0,34.08,0,0
CUST-013205,46,61.96,2907.77,One year,Credit card (automatic),DSL,0,151.8,0,0,1.0,North,27.0,75.27,0,0
CUST-013206,23,53.96,1259.29,Month-to-month,Electronic check,DSL,1,387.9,1,0,0.0,North,8.0,84.39,0,0
CUST-013207,10,64.1,599.8,One year,Electronic check,DSL,1,111.4,1,0,0.0,East,,79.61,0,0
CUST-013208,43,24.17,949.42,Month-to-month,Bank transfer (automatic),No internet service,0,10.3,0,0,0.0,North,24.0,69.97,0,0
CUST-013209,30,76.24,1978.59,Month-to-month,Electronic check,Fiber optic,0,453.5,0,1,1.0,North,8.0,65.75,0,0
CUST-013210,35,16.02,556.0,Month-to-month,Mailed check,No internet service,2,14.0,0,0,0.0,North,31.0,12.09,0,0
CUST-013211,12,29.92,363.62,Two year,Mailed check,No internet service,1,4.8,0,1,0.0,West,28.0,42.32,0,0
CUST-013212,3,21.82,32.33,One year,Credit card (automatic),No internet service,0,5.9,0,0,1.0,West,,99.52,0,0
CUST-013213,14,96.74,1394.36,One year,Electronic check,Fiber optic,0,639.0,1,0,1.0,South,14.0,48.61,0,0
CUST-013214,53,64.53,3353.02,Two year,Credit card (automatic),DSL,1,106.8,0,1,2.0,East,16.0,65.73,0,0
CUST-013215,18,80.9,1466.7,Month-to-month,Electronic check,,2,294.7,1,0,0.0,East,12.0,55.39,0,1
CUST-013216,59,54.58,2951.71,Two year,Credit card (automatic),DSL,0,124.9,1,1,1.0,South,7.0,26.45,0,0
CUST-013217,18,59.08,1000.01,One year,Credit card (automatic),DSL,0,,1,0,0.0,South,0.0,44.92,0,0
CUST-013218,19,75.38,1464.61,One year,Mailed check,Fiber optic,0,467.0,0,0,0.0,South,13.0,24.25,1,1
CUST-013219,1,72.46,60.24,Month-to-month,Electronic check,Fiber optic,0,315.9,0,1,0.0,North,2.0,62.18,0,0
CUST-013220,3,23.24,36.75,One year,Credit card (automatic),No internet service,0,6.7,0,0,0.0,East,26.0,31.69,1,0
CUST-013221,63,73.91,4219.21,One year,Bank transfer (automatic),,2,322.8,0,0,0.0,West,0.0,54.77,0,0
CUST-013222,18,62.56,1089.82,Month-to-month,Credit card (automatic),DSL,1,380.9,1,0,0.0,North,0.0,68.44,0,0
CUST-013223,5,57.04,305.93,Two year,Mailed check,DSL,0,230.0,0,0,0.0,East,14.0,51.42,0,0
CUST-013224,2,73.39,,Two year,Credit card (automatic),Fiber optic,0,285.8,0,1,0.0,North,6.0,80.88,0,1
CUST-013225,21,82.15,1531.66,One year,Mailed check,,0,599.6,1,1,0.0,East,6.0,98.33,0,0
CUST-013226,57,75.52,4119.35,Month-to-month,Bank transfer (automatic),Fiber optic,0,294.6,1,0,0.0,East,1.0,27.82,0,0
CUST-013227,3,68.33,185.46,Month-to-month,Bank transfer (automatic),Fiber optic,3,368.2,1,0,0.0,North,8.0,74.34,0,1
CUST-013228,56,22.96,1228.11,Two year,Bank transfer (automatic),No internet service,0,13.4,0,0,1.0,South,26.0,81.87,0,0
CUST-013229,5,90.67,472.71,Month-to-month,Bank transfer (automatic),Fiber optic,0,760.8,1,0,3.0,South,20.0,35.47,0,1
CUST-013230,2,72.25,130.97,One year,Credit card (automatic),Fiber optic,2,,0,0,0.0,West,24.0,12.56,0,1
CUST-013231,57,79.6,4399.11,One year,Electronic check,DSL,0,229.6,1,0,1.0,South,18.0,49.1,0,0
CUST-013232,45,54.66,2543.88,Two year,Credit card (automatic),DSL,0,283.1,1,0,1.0,North,9.0,16.39,0,0
CUST-013233,27,58.93,1822.1,Month-to-month,Bank transfer (automatic),DSL,2,145.2,0,1,0.0,West,7.0,4.83,0,0
CUST-013234,2,48.48,,Month-to-month,Electronic check,DSL,0,113.5,0,1,0.0,North,12.0,89.86,0,1
CUST-013235,31,86.23,2947.4,One year,Bank transfer (automatic),Fiber optic,2,458.2,1,0,1.0,South,12.0,71.93,0,0
CUST-013236,63,44.9,2721.49,Two year,Credit card (automatic),DSL,0,161.7,0,0,0.0,East,15.0,53.05,0,0
CUST-013237,35,57.49,2157.47,Month-to-month,Mailed check,DSL,0,85.7,0,0,2.0,North,18.0,94.2,0,0
CUST-013238,21,49.71,,One year,Electronic check,DSL,1,88.6,0,1,0.0,West,21.0,94.11,0,0
CUST-013239,12,45.26,558.19,One year,Electronic check,DSL,0,93.2,0,1,0.0,South,34.0,65.06,0,1
CUST-013240,10,75.03,793.56,Month-to-month,Credit card (automatic),Fiber optic,1,620.0,1,0,1.0,South,7.0,48.97,0,0
CUST-013241,25,60.56,1531.32,One year,Mailed check,DSL,0,193.2,1,0,1.0,West,15.0,79.26,0,0
CUST-013242,53,48.57,2909.1,Two year,Electronic check,DSL,0,211.0,0,0,2.0,North,4.0,34.23,0,0
CUST-013243,9,82.37,739.81,One year,Electronic check,Fiber optic,0,513.2,1,0,0.0,North,34.0,36.86,0,0
CUST-013244,17,59.15,1102.71,One year,Mailed check,DSL,0,154.4,0,0,1.0,West,9.0,3.08,0,0
CUST-013245,10,75.65,783.52,One year,Credit card (automatic),Fiber optic,4,487.2,0,0,0.0,East,18.0,71.72,0,1
CUST-013246,10,23.54,237.26,One year,Electronic check,No internet service,0,15.1,0,0,0.0,West,27.0,12.34,0,0
CUST-013247,4,69.42,259.69,Month-to-month,Bank transfer (automatic),DSL,0,206.7,1,0,2.0,South,9.0,94.95,1,0
CUST-013248,12,97.1,1184.1,Two year,Mailed check,Fiber optic,1,401.3,1,0,2.0,West,3.0,14.81,0,0
CUST-013249,7,46.22,363.8,One year,Bank transfer (automatic),DSL,1,171.6,0,0,0.0,South,5.0,73.45,1,0
CUST-013250,4,90.52,411.23,Month-to-month,Electronic check,Fiber optic,0,691.9,1,0,2.0,South,17.0,90.02,0,1
CUST-013251,5,15.12,87.02,Month-to-month,Credit card (automatic),No internet service,0,11.8,0,0,1.0,South,40.0,81.39,0,1
CUST-013252,64,35.87,2329.41,One year,Mailed check,DSL,0,252.3,0,0,0.0,North,9.0,80.0,0,0
CUST-013253,5,15.0,55.14,One year,Electronic check,No internet service,1,10.7,0,0,1.0,East,45.0,24.05,0,0
CUST-013254,2,92.99,,One year,Credit card (automatic),Fiber optic,3,449.9,1,0,0.0,North,40.0,51.84,0,1
CUST-013255,42,64.03,2791.6,Month-to-month,Electronic check,DSL,1,101.2,1,1,1.0,South,7.0,45.52,0,0
CUST-013256,2,67.81,177.6,One year,Credit card (automatic),DSL,0,138.6,1,0,2.0,North,9.0,2.94,0,0
CUST-013257,18,92.47,1597.9,One year,Electronic check,Fiber optic,1,344.4,1,0,1.0,North,49.0,32.19,1,0
CUST-013258,15,55.29,830.14,One year,Mailed check,DSL,0,95.9,1,0,1.0,West,16.0,96.82,0,1
CUST-013259,63,96.87,6056.82,One year,Mailed check,Fiber optic,0,269.6,1,0,1.0,North,20.0,69.75,0,0
CUST-013260,23,67.02,1273.96,Month-to-month,Bank transfer (automatic),Fiber optic,2,257.0,0,0,0.0,North,4.0,66.54,0,0
CUST-013261,6,18.05,121.88,Month-to-month,Electronic check,No internet service,0,9.3,0,0,0.0,North,32.0,26.58,1,0
CUST-013262,6,83.95,528.21,One year,Bank transfer (automatic),Fiber optic,1,397.5,1,0,1.0,South,15.0,94.04,0,1
CUST-013263,18,60.32,1088.89,Month-to-month,Electronic check,DSL,1,135.8,0,0,1.0,South,8.0,43.84,0,0
CUST-013264,2,78.42,,One year,Mailed check,Fiber optic,2,233.1,0,0,1.0,West,3.0,68.69,0,0
CUST-013265,58,63.99,3412.24,Two year,Bank transfer (automatic),DSL,0,306.7,1,0,1.0,South,35.0,12.56,0,0
CUST-013266,40,52.03,1890.47,One year,Bank transfer (automatic),DSL,0,82.6,0,0,0.0,West,82.0,47.09,0,0
CUST-013267,19,62.07,1155.17,Month-to-month,Mailed check,DSL,1,,1,0,0.0,West,14.0,69.56,0,0
CUST-013268,7,15.48,147.75,Month-to-month,Mailed check,No internet service,1,5.2,0,1,0.0,West,49.0,10.0,0,0
CUST-013269,17,78.54,1357.5,Two year,Credit card (automatic),Fiber optic,1,411.7,1,0,0.0,North,6.0,15.54,0,0
CUST-013270,40,67.62,2692.4,Two year,Electronic check,Fiber optic,3,469.4,1,0,0.0,North,4.0,12.83,0,0
CUST-013271,24,87.61,2039.81,One year,Credit card (automatic),Fiber optic,1,416.2,1,0,0.0,West,11.0,5.51,0,0
CUST-013272,64,75.73,4850.75,Month-to-month,Electronic check,Fiber optic,1,454.9,1,0,0.0,West,0.0,91.98,0,1
CUST-013273,21,58.25,1246.35,One year,Electronic check,DSL,1,180.4,0,0,1.0,West,8.0,15.36,0,1
CUST-013274,27,52.92,1371.0,One year,Electronic check,DSL,0,164.2,0,0,0.0,West,15.0,40.4,0,0
CUST-013275,48,30.9,1406.48,Two year,Mailed check,No internet service,0,9.6,0,0,1.0,West,47.0,72.75,0,0
CUST-013276,9,50.21,451.86,Month-to-month,Electronic check,DSL,1,86.4,0,0,3.0,West,18.0,49.04,0,1
CUST-013277,38,42.28,1587.89,One year,Electronic check,DSL,0,132.3,0,0,1.0,North,3.0,61.95,0,0
CUST-013278,5,53.41,247.89,Month-to-month,Electronic check,DSL,1,132.2,0,0,1.0,North,3.0,36.68,0,1
CUST-013279,10,24.9,244.28,Two year,Electronic check,No internet service,3,16.9,0,1,1.0,South,29.0,54.37,0,0
CUST-013280,13,58.09,719.53,Two year,Electronic check,DSL,0,263.8,0,0,0.0,South,27.0,10.66,0,1
CUST-013281,11,28.3,285.89,Month-to-month,Electronic check,No internet service,0,10.7,0,0,0.0,West,34.0,71.14,0,1
CUST-013282,42,99.35,4118.47,Month-to-month,Mailed check,Fiber optic,0,743.8,1,0,3.0,West,2.0,86.0,0,0
CUST-013283,63,59.91,4206.67,Two year,Electronic check,Fiber optic,0,332.8,0,0,0.0,South,10.0,73.04,0,0
CUST-013284,15,90.46,1393.88,One year,Mailed check,Fiber optic,1,215.6,1,0,0.0,East,36.0,61.86,0,1
CUST-013285,19,17.22,375.25,Month-to-month,Credit card (automatic),No internet service,1,9.4,0,1,0.0,West,58.0,79.95,0,0
CUST-013286,3,67.19,239.18,One year,Bank transfer (automatic),DSL,0,223.8,1,0,0.0,East,7.0,99.76,0,1
CUST-013287,14,73.38,1023.81,One year,Credit card (automatic),Fiber optic,0,689.3,1,0,0.0,South,2.0,67.91,1,0
CUST-013288,1,91.51,80.03,One year,Credit card (automatic),Fiber optic,2,465.3,1,0,1.0,East,21.0,29.63,0,1
CUST-013289,5,65.39,277.94,Month-to-month,Mailed check,DSL,2,147.2,0,0,1.0,South,9.0,68.45,0,1
CUST-013290,55,52.46,2971.67,Two year,Bank transfer (automatic),DSL,0,162.8,1,0,1.0,North,12.0,92.29,0,0
CUST-013291,4,76.58,333.62,One year,Electronic check,Fiber optic,2,234.1,0,0,0.0,North,7.0,66.05,0,1
CUST-013292,17,49.68,863.28,One year,Electronic check,DSL,0,101.6,0,0,0.0,West,3.0,33.98,0,0
CUST-013293,34,63.1,2085.13,One year,Mailed check,DSL,2,135.9,1,0,0.0,North,17.0,1.45,0,0
CUST-013294,24,39.93,969.69,One year,Credit card (automatic),DSL,0,168.1,0,0,0.0,East,5.0,9.55,1,0
CUST-013295,3,79.82,180.25,One year,Bank transfer (automatic),Fiber optic,0,364.0,0,1,1.0,South,7.0,55.07,0,1
CUST-013296,8,19.98,142.19,Month-to-month,Bank transfer (automatic),No internet service,0,15.6,0,0,0.0,West,29.0,71.29,0,0
CUST-013297,59,26.91,1543.64,One year,Mailed check,No internet service,0,14.5,0,0,1.0,North,60.0,98.23,0,0
CUST-013298,50,58.91,2438.81,Two year,Mailed check,DSL,0,234.8,1,0,0.0,North,2.0,1.25,0,0
CUST-013299,8,45.12,330.41,Month-to-month,Electronic check,DSL,0,189.1,0,0,0.0,South,0.0,95.18,0,0
CUST-013300,58,79.15,5024.64,Two year,Bank transfer (automatic),Fiber optic,3,240.8,1,0,1.0,South,3.0,68.62,0,0
CUST-013301,56,78.71,4208.25,Two year,Mailed check,Fiber optic,0,434.3,1,0,0.0,East,13.0,18.39,0,0
CUST-013302,26,21.96,,Month-to-month,Credit card (automatic),No internet service,0,16.6,0,0,1.0,South,45.0,99.04,0,1
CUST-013303,53,58.48,3105.08,One year,Mailed check,DSL,0,229.3,1,0,0.0,North,10.0,81.9,0,0
CUST-013304,24,99.68,2486.22,One year,Electronic check,Fiber optic,3,878.8,1,1,1.0,North,11.0,0.6,0,1
CUST-013305,9,65.97,533.99,One year,Credit card (automatic),DSL,0,124.8,1,0,0.0,West,3.0,1.57,1,0
CUST-013306,16,67.83,1004.92,Two year,Credit card (automatic),Fiber optic,2,341.6,0,0,0.0,South,13.0,86.62,0,0
CUST-013307,60,55.12,3348.14,One year,Electronic check,DSL,0,248.9,1,0,0.0,West,8.0,84.45,0,0
CUST-013308,3,62.22,197.47,Month-to-month,Credit card (automatic),DSL,2,201.9,0,0,2.0,South,7.0,30.93,0,1
CUST-013309,65,67.4,4410.53,Two year,Bank transfer (automatic),DSL,0,143.1,1,0,0.0,West,18.0,55.72,0,0
CUST-013310,40,56.18,2495.6,Month-to-month,Electronic check,DSL,0,204.2,1,0,1.0,East,55.0,86.29,0,1
CUST-013311,53,87.01,4849.35,Two year,Credit card (automatic),Fiber optic,0,485.4,1,0,0.0,West,14.0,39.94,0,0
CUST-013312,56,90.55,5055.33,Two year,Credit card (automatic),Fiber optic,0,341.8,1,0,1.0,South,11.0,47.97,0,0
CUST-013313,6,85.4,461.21,One year,Electronic check,Fiber optic,0,903.4,1,0,1.0,South,4.0,26.84,1,0
CUST-013314,2,21.76,,Month-to-month,Electronic check,No internet service,1,5.8,0,0,1.0,North,26.0,58.79,0,1
CUST-013315,72,26.85,2037.81,One year,Mailed check,No internet service,0,14.3,0,0,1.0,South,58.0,66.2,0,0
CUST-013316,23,74.58,1664.26,Two year,Credit card (automatic),Fiber optic,0,,0,0,2.0,South,0.0,21.02,0,0
CUST-013317,17,33.57,543.8,One year,Mailed check,No internet service,0,4.3,0,0,1.0,East,25.0,9.07,0,0
CUST-013318,1,27.75,,One year,Credit card (automatic),No internet service,0,11.4,0,0,0.0,West,29.0,84.01,0,0
CUST-013319,5,49.41,234.22,One year,Bank transfer (automatic),DSL,1,158.9,0,1,1.0,North,0.0,54.8,0,1
CUST-013320,46,79.76,3671.64,One year,Credit card (automatic),Fiber optic,1,314.3,1,1,0.0,South,5.0,58.91,0,0
CUST-013321,27,58.53,1604.28,Month-to-month,Mailed check,Fiber optic,1,336.8,0,0,0.0,East,12.0,19.24,0,0
CUST-013322,10,80.1,770.02,One year,Electronic check,Fiber optic,1,363.2,1,0,0.0,East,7.0,55.71,0,0
CUST-013323,50,28.11,1458.66,Month-to-month,Credit card (automatic),No internet service,1,10.7,0,0,1.0,South,20.0,61.56,0,0
CUST-013324,15,18.76,357.14,Month-to-month,Electronic check,No internet service,0,9.6,0,0,1.0,North,27.0,39.3,0,0
CUST-013325,12,87.47,1055.4,One year,Electronic check,Fiber optic,0,202.3,1,1,1.0,North,27.0,49.37,0,0
CUST-013326,13,84.22,1032.79,Month-to-month,Electronic check,Fiber optic,0,487.3,1,0,0.0,West,7.0,58.49,0,1
CUST-013327,57,59.91,3643.48,One year,Bank transfer (automatic),DSL,0,203.5,1,0,0.0,South,42.0,2.9,0,1
CUST-013328,49,68.82,3267.12,Two year,Credit card (automatic),Fiber optic,1,390.9,0,0,2.0,East,10.0,11.2,0,0
CUST-013329,25,23.05,598.28,Two year,Credit card (automatic),No internet service,0,19.5,0,0,0.0,South,34.0,45.82,0,0
CUST-013330,15,54.53,927.19,Month-to-month,Credit card (automatic),DSL,0,112.0,1,0,1.0,East,3.0,42.35,0,1
CUST-013331,61,62.26,4201.05,Two year,Mailed check,DSL,0,201.7,1,0,0.0,North,21.0,47.46,0,0
CUST-013332,72,51.47,3852.35,Two year,Bank transfer (automatic),DSL,0,258.4,1,0,0.0,North,9.0,33.54,0,0
CUST-013333,13,85.84,1102.75,Two year,Mailed check,Fiber optic,0,1003.1,1,0,2.0,West,16.0,51.64,0,0
CUST-013334,23,90.87,2151.51,One year,Bank transfer (automatic),Fiber optic,1,528.3,1,1,0.0,East,20.0,4.13,0,1
CUST-013335,4,46.77,201.13,One year,Credit card (automatic),DSL,0,110.2,0,0,0.0,South,16.0,14.5,0,0
CUST-013336,72,70.12,5729.93,Two year,Credit card (automatic),Fiber optic,1,202.4,0,0,1.0,South,54.0,6.25,0,1
CUST-013337,25,31.94,833.02,Month-to-month,Mailed check,No internet service,2,20.3,0,0,1.0,East,46.0,76.58,0,0
CUST-013338,5,64.97,339.29,Month-to-month,Electronic check,Fiber optic,2,489.8,0,0,0.0,East,8.0,61.07,0,1
CUST-013339,8,76.7,616.58,Month-to-month,Mailed check,Fiber optic,0,1143.0,1,0,1.0,South,,24.69,0,1
CUST-013340,66,65.29,4128.78,One year,Mailed check,DSL,1,200.2,1,0,0.0,North,0.0,22.36,0,0
CUST-013341,55,79.2,4531.97,One year,Mailed check,Fiber optic,0,221.2,0,0,1.0,North,30.0,4.56,0,0
CUST-013342,13,88.87,1158.89,Two year,Bank transfer (automatic),Fiber optic,0,,1,0,2.0,East,21.0,42.12,0,0
CUST-013343,21,90.08,1827.64,Two year,Bank transfer (automatic),Fiber optic,0,332.0,1,0,2.0,North,6.0,61.57,0,0
CUST-013344,16,20.59,347.86,One year,Bank transfer (automatic),No internet service,0,18.2,0,0,1.0,East,30.0,21.26,0,0
CUST-013345,22,23.61,498.5,Month-to-month,Mailed check,No internet service,0,10.5,0,1,0.0,East,26.0,17.37,0,0
CUST-013346,11,16.72,195.59,One year,Electronic check,No internet service,1,8.8,0,0,1.0,East,32.0,29.95,0,0
CUST-013347,72,97.82,7497.23,Two year,Credit card (automatic),Fiber optic,1,775.0,1,0,3.0,West,13.0,5.9,0,0
CUST-013348,33,76.86,2640.02,Two year,Electronic check,Fiber optic,0,168.4,0,1,2.0,South,8.0,23.81,0,0
CUST-013349,51,52.14,2501.85,Month-to-month,Bank transfer (automatic),DSL,1,595.3,0,0,0.0,West,,40.43,0,0
CUST-013350,17,76.89,1427.79,One year,Bank transfer (automatic),Fiber optic,2,411.8,1,1,0.0,North,27.0,39.25,0,0
CUST-013351,21,62.82,1216.0,Two year,Mailed check,DSL,0,114.0,0,0,1.0,East,9.0,32.93,0,0
CUST-013352,3,41.73,140.55,Month-to-month,Electronic check,DSL,1,168.3,0,0,0.0,North,27.0,77.04,0,0
CUST-013353,1,48.77,,Month-to-month,Bank transfer (automatic),DSL,1,153.0,0,0,1.0,East,25.0,82.9,0,1
CUST-013354,6,86.8,526.86,Two year,Bank transfer (automatic),Fiber optic,1,463.0,1,0,3.0,West,3.0,53.16,0,0
CUST-013355,24,87.52,2289.35,Two year,Electronic check,Fiber optic,1,586.6,1,1,0.0,South,6.0,58.11,0,1
CUST-013356,8,47.52,425.83,Month-to-month,Electronic check,DSL,0,156.3,0,0,0.0,South,17.0,1.08,0,0
CUST-013357,13,19.0,290.6,Two year,Electronic check,No internet service,0,9.8,0,0,1.0,South,38.0,93.23,0,0
CUST-013358,26,87.57,2206.23,One year,Credit card (automatic),Fiber optic,0,270.3,1,0,2.0,West,14.0,2.37,0,0
CUST-013359,6,50.73,347.89,Month-to-month,Credit card (automatic),DSL,0,373.6,0,0,0.0,South,19.0,97.13,0,0
CUST-013360,51,80.21,4554.5,Two year,Credit card (automatic),Fiber optic,1,519.7,0,0,1.0,East,10.0,27.15,0,0
CUST-013361,4,75.49,326.19,One year,Electronic check,Fiber optic,1,324.0,0,0,2.0,North,18.0,33.38,0,0
CUST-013362,4,49.7,210.02,Month-to-month,Electronic check,DSL,2,,0,0,3.0,North,20.0,54.85,0,0
CUST-013363,40,53.58,2114.67,One year,Mailed check,DSL,1,203.4,1,0,1.0,West,4.0,85.68,0,0
CUST-013364,6,63.43,381.44,Month-to-month,Mailed check,DSL,1,148.0,1,1,1.0,North,9.0,70.62,0,1
CUST-013365,29,30.37,927.76,Month-to-month,Electronic check,No internet service,1,11.3,0,1,1.0,North,28.0,54.5,0,0
CUST-013366,14,27.08,352.62,One year,Bank transfer (automatic),No internet service,0,15.0,0,0,2.0,North,,46.79,0,0
CUST-013367,13,75.55,952.26,Month-to-month,Bank transfer (automatic),Fiber optic,3,643.3,1,0,0.0,West,0.0,21.31,0,1
CUST-013368,5,69.91,366.69,One year,Electronic check,Fiber optic,0,404.3,0,0,0.0,North,10.0,57.68,0,0
CUST-013369,56,92.83,5173.8,Two year,Bank transfer (automatic),Fiber optic,0,181.1,1,0,2.0,South,14.0,71.73,0,0
CUST-013370,2,92.19,125.18,Month-to-month,Electronic check,Fiber optic,2,308.8,1,0,1.0,East,14.0,15.61,0,1
CUST-013371,5,43.34,238.17,Two year,Credit card (automatic),DSL,1,62.4,0,0,0.0,North,9.0,48.36,0,0
CUST-013372,30,68.9,1988.33,One year,Bank transfer (automatic),Fiber optic,2,437.1,0,0,0.0,North,21.0,40.78,0,0
CUST-013373,38,63.96,2325.07,One year,Credit card (automatic),DSL,0,186.5,1,1,1.0,South,10.0,24.64,0,0
CUST-013374,65,90.79,6355.97,Two year,Bank transfer (automatic),Fiber optic,1,399.9,1,0,2.0,South,9.0,7.33,0,0
CUST-013375,11,58.26,596.36,Month-to-month,Credit card (automatic),DSL,0,255.8,0,0,1.0,West,16.0,87.06,0,0
CUST-013376,43,60.42,2824.7,Two year,Electronic check,DSL,0,376.8,0,1,0.0,North,7.0,41.61,0,0
CUST-013377,27,52.2,1427.62,Month-to-month,Credit card (automatic),DSL,0,119.4,0,1,0.0,West,29.0,14.54,0,0
CUST-013378,56,40.24,2318.24,Two year,Electronic check,DSL,1,,0,0,0.0,West,4.0,39.66,0,0
CUST-013379,63,57.56,3949.01,One year,Electronic check,DSL,1,111.0,0,1,0.0,North,15.0,0.7,0,0
CUST-013380,27,66.0,1908.66,Two year,Bank transfer (automatic),DSL,0,181.3,1,0,0.0,North,20.0,66.94,0,0
CUST-013381,9,90.15,747.25,Month-to-month,Electronic check,Fiber optic,1,195.2,1,0,2.0,South,13.0,39.58,0,0
CUST-013382,16,55.39,881.94,Month-to-month,Electronic check,DSL,2,142.3,0,0,0.0,North,15.0,46.42,0,0
CUST-013383,48,51.89,2486.07,Two year,Bank transfer (automatic),DSL,0,155.8,0,0,1.0,West,24.0,96.2,0,0
CUST-013384,9,17.55,162.66,One year,Bank transfer (automatic),No internet service,1,9.5,0,0,0.0,West,22.0,75.41,0,0
CUST-013385,50,15.94,774.88,One year,Mailed check,No internet service,1,8.7,0,0,0.0,North,38.0,79.02,1,0
CUST-013386,39,63.79,2549.14,Month-to-month,Bank transfer (automatic),DSL,0,134.8,1,0,0.0,West,33.0,92.02,0,0
CUST-013387,4,68.38,323.3,One year,Electronic check,DSL,0,183.6,1,0,2.0,South,13.0,53.8,0,1
CUST-013388,1,24.2,,Month-to-month,Mailed check,No internet service,1,3.6,0,0,2.0,North,41.0,3.93,0,1
CUST-013389,2,65.93,128.12,Two year,Bank transfer (automatic),DSL,0,140.7,1,0,2.0,South,2.0,85.44,0,0
CUST-013390,52,46.67,2442.74,Month-to-month,Electronic check,DSL,0,82.8,0,0,0.0,South,0.0,14.63,1,0
CUST-013391,6,83.94,523.94,One year,Bank transfer (automatic),Fiber optic,0,296.5,1,1,1.0,South,6.0,90.77,0,0
CUST-013392,8,75.63,690.15,Month-to-month,Bank transfer (automatic),Fiber optic,2,299.2,1,0,1.0,East,40.0,36.4,0,1
CUST-013393,1,23.66,28.03,One year,Credit card (automatic),No internet service,0,7.6,0,0,1.0,South,38.0,45.5,0,1
CUST-013394,40,41.82,1615.51,Month-to-month,Electronic check,DSL,0,103.4,0,0,0.0,West,19.0,2.46,0,0
CUST-013395,5,86.44,363.46,One year,Credit card (automatic),Fiber optic,0,851.6,1,0,1.0,North,22.0,3.0,0,0
CUST-013396,8,33.7,234.46,Month-to-month,Credit card (automatic),No internet service,0,10.7,0,0,1.0,East,36.0,23.58,0,1
CUST-013397,22,78.49,1776.74,Month-to-month,Mailed check,Fiber optic,2,246.6,0,0,3.0,West,16.0,37.92,0,1
